player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Fidel,116607,Elche,2846,spain,2021,2401,30,28,6.9,6,3,9,,,45,48,29.09,199,54,60.67,431,377,760,77.79,10,30.3,23,0,1,0,,6,2,4,5,13,30,0,0,40,39,166,0,0,30,0,33.33,,31,29,2,5,1,,139,49.29,0,0,2,217,16,47,5,5,,0,1,3,0,66.67,0,2,0,0,494,11,0,0,1,0,0,0,0,0,0,400.17,0.0,3,11,7,6,8,51,57.95,0,46,30,65.22,46,97,88,165,149,47.3,89,703,439,977,206.9,18,1,1664,42,8,0
Édgar Badía,811557,Elche,2846,spain,2021,2700,30,30,6.9,0,0,0,,,61,0,0.0,24,260,49.06,154,570,724,72.04,6,75.0,2,0,0,0,,0,0,0,5,28,30,0,0,0,2,4,1,2,0,0,0.0,,46,41,5,0,0,,4,66.67,0,7,0,281,0,0,0,0,,0,0,0,0,0.0,9,0,3,0,286,0,11,0,0,12,61,34,95,0,21,0.0,0.0,0,0,0,0,0,0,0.0,12,1,0,0.0,0,97,0,0,10,71.43,530,339,666,1005,206.9,0,1,1298,3,0,0
Jaume Doménech,235386,Valencia,2828,spain,2021,2520,28,28,6.9,0,0,0,,,76,0,0.0,28,262,49.06,163,347,510,64.89,4,100.0,0,0,0,0,,0,0,0,4,31,28,0,0,0,1,1,2,0,0,0,0.0,,42,32,10,0,0,,2,66.67,0,6,0,276,0,0,0,0,,0,0,0,0,0.0,6,0,2,0,283,0,15,0,0,7,58,32,90,0,28,0.0,0.0,0,0,0,0,0,1,100.0,7,1,1,100.0,0,106,1,0,6,85.71,534,379,407,786,193.1,0,2,1036,0,1,0
Rubén Rochina,114155,Levante UD,2849,spain,2021,1418,25,17,6.9,0,1,1,,,83,15,26.32,191,85,52.47,350,259,594,75.57,16,55.17,13,0,0,0,,2,0,6,1,6,25,0,0,34,23,117,0,0,39,0,0.0,,16,14,2,0,0,,99,48.77,0,0,0,192,22,16,0,0,,0,0,0,0,0.0,0,0,0,0,323,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,25,22,7,30,76.92,0,38,28,73.68,16,153,39,57,115,49.57,162,547,296,786,172.4,35,1,1159,31,5,0
Yeray Álvarez,807648,Athletic Club,2825,spain,2021,1949,23,22,6.9,1,0,1,,,42,2,40.0,81,108,53.47,273,631,902,82.37,59,56.73,45,0,0,0,,1,0,5,5,72,23,0,0,2,12,80,0,0,20,0,10.0,,26,21,5,1,0,,44,55.7,1,0,0,193,53,6,0,1,,0,0,0,0,0.0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,1949.0,0.0,0,8,2,4,1,11,91.67,0,19,12,63.16,6,88,12,5,103,56.28,202,388,712,1095,158.6,10,1,1340,15,6,0
Munir El Haddadi,350170,Sevilla,2833,spain,2021,848,24,9,6.9,4,2,6,,,9,5,29.41,98,11,52.38,184,88,267,82.41,9,37.5,15,0,0,0,,2,2,7,1,6,21,0,0,21,10,75,0,0,22,0,12.9,,2,2,0,4,0,,52,46.43,1,0,1,57,5,11,3,7,,0,0,0,0,0.0,0,0,0,0,120,7,0,0,0,0,0,0,0,0,0,212.0,0.0,1,20,11,12,12,13,59.09,0,12,8,66.67,11,19,22,17,61,44.85,21,244,97,324,144.8,31,0,510,28,2,0
José Luis Morales,344129,Levante UD,2849,spain,2021,2453,38,30,6.89,13,3,16,,,23,19,20.0,198,31,63.27,331,154,466,74.68,13,37.14,22,0,0,1,,6,6,11,0,9,38,0,0,38,28,145,0,0,17,0,22.41,,42,36,6,13,0,,67,35.26,0,0,0,158,11,34,3,18,,0,0,1,0,0.0,0,0,0,0,377,21,0,0,10,0,0,0,0,0,0,188.69,0.0,1,41,17,20,27,31,42.47,0,18,10,55.56,34,41,73,95,80,35.56,49,535,184,624,262.0,58,3,1076,18,3,0
Nolito,123977,Celta Vigo,2821,spain,2021,2626,36,35,6.89,7,5,12,,,58,9,19.15,270,43,51.19,443,274,708,75.48,13,26.0,37,0,0,0,,8,8,17,1,18,36,0,0,31,60,201,0,0,49,0,12.73,,38,34,4,7,0,,139,45.87,0,0,1,230,22,35,1,10,,0,0,0,2,0.0,0,0,0,0,387,23,0,0,6,0,0,0,0,0,0,375.14,0.0,3,40,15,15,23,30,54.55,0,70,36,51.43,35,111,55,47,152,43.06,84,664,321,938,248.1,55,1,1444,41,7,0
Dimitrios Siovas,41165,Huesca,24265,spain,2021,3072,36,34,6.89,2,0,2,,,73,1,14.29,102,107,36.9,336,1167,1502,81.1,121,65.76,63,0,0,0,,0,2,1,7,120,36,0,0,2,10,110,1,1,40,0,6.9,,49,41,8,2,0,,63,57.27,2,0,3,350,62,6,0,1,,0,0,0,0,0.0,0,0,0,0,383,1,0,0,0,0,0,0,0,0,0,1536.0,0.0,0,27,2,20,8,9,90.0,0,46,24,52.17,6,196,10,7,184,62.59,290,576,1283,1852,248.1,29,3,2253,9,5,0
Álvaro Fernández,852412,Huesca,24265,spain,2021,1980,22,22,6.89,0,0,0,,,32,0,0.0,26,148,44.44,68,436,504,72.62,7,100.0,0,0,0,0,,0,0,1,5,15,22,0,0,0,2,2,0,0,0,0,0.0,,32,28,4,0,0,,2,50.0,0,11,0,190,2,1,0,0,,0,0,0,0,0.0,2,0,0,0,201,0,8,0,0,6,37,27,65,2,17,0.0,0.0,0,1,0,0,0,0,0.0,5,1,1,100.0,1,59,0,0,9,81.82,333,207,487,694,151.6,1,2,918,3,0,0
Roger Martí,212074,Levante UD,2849,spain,2021,2213,33,26,6.89,12,4,16,,,16,3,25.0,152,16,59.26,232,125,354,70.52,20,31.25,44,0,0,2,,4,5,6,0,6,33,0,0,26,17,131,0,0,43,0,26.09,,39,34,5,12,0,,50,36.5,0,0,0,148,4,18,1,14,,0,0,4,0,50.0,0,2,0,0,252,9,0,0,11,0,0,0,0,0,0,184.42,0.0,0,39,7,17,23,14,73.68,0,11,7,63.64,18,30,19,12,70,34.83,27,367,147,502,227.3,46,1,765,25,4,0
Héctor Herrera,204790,Atlético Madrid,2836,spain,2021,688,16,8,6.89,0,1,1,,,36,0,0.0,117,37,74.0,287,303,590,90.08,15,50.0,15,0,0,0,,1,0,1,1,7,16,0,0,4,6,35,0,0,9,0,0.0,,4,4,0,0,0,,22,52.38,0,0,1,65,14,6,0,1,,0,0,0,0,0.0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,3,5,1,4,66.67,0,12,7,58.33,6,53,6,5,37,51.39,50,337,323,655,110.2,7,0,753,6,2,0
Rubén Duarte,253415,Deportivo Alavés,2885,spain,2021,2549,31,29,6.89,1,1,2,,,49,35,31.82,162,83,38.07,399,346,710,71.43,46,62.16,28,0,0,0,,5,0,2,6,59,31,0,0,9,29,113,0,0,41,0,7.14,,43,37,6,1,0,,98,53.55,0,0,0,284,66,29,0,0,,0,0,0,1,0.0,0,0,0,0,443,7,0,1,0,0,0,0,0,0,0,2549.0,0.0,0,8,6,10,2,5,38.46,0,55,30,54.55,29,129,13,110,144,56.03,218,677,427,994,213.5,14,1,1720,39,5,1
Rafa Mir,825754,Huesca,24265,spain,2021,2884,38,32,6.89,13,1,14,,,8,3,14.29,88,8,33.33,163,83,243,57.45,105,46.26,122,0,1,0,,1,16,16,6,23,38,0,0,19,15,223,0,0,62,0,10.83,,45,36,9,10,3,,48,32.21,4,0,2,180,15,9,1,36,,0,0,3,0,66.67,0,2,0,1,331,12,0,0,8,0,0,0,0,0,0,221.85,0.0,2,94,26,58,46,15,55.56,0,15,9,60.0,9,16,27,21,153,40.69,24,325,119,423,261.7,120,2,864,20,2,0
Pedri,992587,Barcelona,2817,spain,2021,2428,37,28,6.89,3,3,6,,,43,3,27.27,667,61,68.54,1102,385,1484,87.66,5,35.71,9,0,0,0,,5,6,7,2,4,37,0,0,34,54,124,0,0,17,0,12.0,,26,21,5,3,0,,115,50.0,1,0,1,209,33,39,2,0,,0,0,0,0,0.0,0,0,0,1,332,24,0,0,0,0,0,0,0,0,0,809.33,0.0,0,17,8,9,9,29,70.73,0,44,27,61.36,39,75,41,11,120,49.18,89,1272,432,1693,254.8,25,1,2104,42,2,0
Javier Ontiveros,825750,Huesca,24265,spain,2021,914,20,10,6.89,2,1,3,,,20,10,31.25,136,17,50.0,233,116,339,79.21,8,34.78,15,0,0,0,,3,0,8,0,5,20,0,0,13,17,96,0,0,27,0,5.56,,18,15,3,2,0,,88,52.07,0,0,0,89,9,18,0,0,,0,0,1,0,100.0,0,1,0,0,174,9,0,0,2,0,0,0,0,0,0,457.0,0.0,4,14,22,18,10,35,57.38,0,21,14,66.67,18,39,61,32,96,50.0,34,324,136,428,137.7,36,0,692,32,5,0
Vicente Iborra,32690,Villarreal,2819,spain,2021,928,13,10,6.88,0,0,0,,,18,0,0.0,71,36,75.0,237,302,539,90.13,20,55.56,16,0,0,0,,0,0,1,3,23,13,0,0,4,16,50,0,1,15,0,0.0,,5,3,2,0,0,,30,46.88,0,0,0,59,14,2,0,0,,0,0,0,0,0.0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,4,80.0,0,18,8,44.44,2,29,5,0,50,50.0,48,276,322,598,89.5,3,0,705,8,4,0
Renato Tapia,352376,Celta Vigo,2821,spain,2021,2710,32,32,6.88,0,1,1,,,66,0,0.0,199,115,50.66,545,744,1289,81.22,65,51.59,61,0,0,0,,1,2,3,6,68,32,0,0,24,51,204,1,1,63,0,0.0,,41,36,5,0,0,,167,53.87,0,0,0,298,53,9,0,0,,0,0,0,0,0.0,0,0,0,0,367,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,9,9,5,28,73.68,0,93,44,47.31,9,147,38,4,232,53.21,227,728,863,1587,220.3,17,2,2097,47,11,0
Gonzalo Verdú,150910,Elche,2846,spain,2021,2945,33,33,6.88,0,2,2,,,84,1,33.33,71,137,44.19,321,1013,1333,84.21,63,58.88,44,0,0,0,,3,1,0,5,109,33,0,0,4,12,88,0,0,31,0,0.0,,48,43,5,0,0,,80,64.52,0,0,0,250,52,6,0,2,,0,0,0,4,0.0,0,0,0,0,272,2,0,0,0,0,0,0,0,0,0,0.0,0.0,2,9,2,7,4,11,91.67,0,34,19,55.88,6,166,12,3,143,61.9,310,488,1098,1583,227.0,11,2,1948,40,11,0
David García,591136,Osasuna,2820,spain,2021,3150,35,35,6.88,1,0,1,,,108,0,0.0,112,138,45.1,373,612,985,71.9,162,73.64,58,0,0,0,,1,3,0,11,170,35,0,0,4,11,116,0,0,45,0,7.69,,41,38,3,1,0,,48,45.28,1,0,0,385,59,5,0,1,,1,0,0,1,0.0,0,0,0,0,401,2,0,0,0,0,0,0,0,0,0,3150.0,0.0,0,12,1,11,2,2,100.0,0,26,17,65.38,5,224,2,1,210,64.42,306,637,734,1370,240.7,13,1,1770,23,8,0
Pablo Maffeo,788216,Huesca,24265,spain,2021,1977,25,25,6.88,1,4,5,,,30,22,21.57,127,39,31.97,275,304,557,71.87,41,64.06,23,0,0,0,,6,0,3,2,21,25,0,0,20,14,79,0,0,12,0,9.09,,33,29,4,1,0,,98,63.64,0,0,0,218,35,17,1,2,,0,0,0,2,0.0,0,0,0,0,413,3,0,0,0,0,0,0,0,0,0,1977.0,0.0,0,7,4,3,5,30,71.43,0,26,17,65.38,17,84,42,102,139,63.76,122,503,374,775,171.9,11,0,1395,43,4,0
Edu Expósito,877262,Eibar,2839,spain,2021,2459,31,27,6.87,0,3,3,,,38,24,28.57,334,74,52.86,601,248,825,77.46,35,50.72,34,1,0,1,,4,2,12,5,11,31,0,0,34,46,157,0,0,29,0,0.0,,33,32,1,0,0,,117,48.75,0,0,0,240,22,43,0,0,,0,0,2,0,0.0,0,0,0,0,407,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15,28,22,9,41,73.21,0,51,30,58.82,43,86,56,84,152,49.19,140,843,306,1065,213.1,43,3,1548,27,4,0
Yuri Berchiche,84531,Athletic Club,2825,spain,2021,1683,23,21,6.87,1,3,4,,,25,18,23.68,199,48,65.75,404,321,707,82.88,24,66.67,12,0,0,0,,2,1,4,3,25,23,0,0,13,14,72,0,0,17,0,6.25,,19,16,3,1,0,,71,54.2,0,0,0,146,11,17,1,1,,0,0,0,0,0.0,0,0,0,1,280,7,0,0,0,0,0,0,0,0,0,1683.0,0.0,0,10,6,6,6,17,48.57,0,24,19,79.17,17,43,35,76,95,56.89,73,562,367,853,158.1,16,0,1365,30,3,0
Guido Carrillo,174519,Elche,2846,spain,2021,1004,21,11,6.87,3,2,5,,,4,1,25.0,70,8,66.67,148,68,215,71.67,83,56.46,64,0,0,0,,1,2,6,0,14,19,0,0,11,6,110,0,0,28,0,11.54,,18,15,3,3,0,,31,40.26,2,0,1,85,4,8,0,2,,0,0,0,0,0.0,0,0,0,0,133,5,0,0,1,0,0,0,0,0,0,334.67,0.0,0,23,3,12,8,8,61.54,0,9,8,88.89,8,9,13,4,114,50.89,12,225,79,300,130.6,26,0,455,14,3,0
Álex Fernández,148588,Cádiz,4488,spain,2021,1949,25,21,6.87,4,1,5,,,39,27,21.95,184,44,50.57,408,271,652,82.01,21,48.84,22,0,0,0,,1,0,2,4,14,25,0,0,16,22,77,0,0,11,0,40.0,,29,26,3,4,0,,65,54.17,0,0,0,143,22,23,2,0,,0,0,2,0,100.0,0,2,0,0,303,7,0,0,2,0,0,0,0,0,0,487.25,0.0,0,8,2,4,4,15,68.18,0,19,9,47.37,23,82,22,123,86,52.76,87,611,307,795,171.8,10,0,1154,31,1,0
Saúl Ñíguez,116955,Atlético Madrid,2836,spain,2021,2032,33,22,6.87,2,1,3,,,26,2,8.0,206,24,54.55,510,436,944,84.44,63,47.01,71,0,0,1,,1,3,7,5,31,33,0,0,13,29,156,0,0,44,0,6.06,,15,15,0,2,0,,86,50.29,0,0,1,174,19,24,2,7,,0,1,1,1,0.0,0,0,0,0,258,15,0,0,0,0,0,0,0,0,0,1016.0,0.0,0,21,12,13,13,16,80.0,0,57,34,59.65,23,42,20,25,149,48.85,44,669,474,1118,226.7,33,1,1498,15,10,0
Gonzalo Melero,789886,Levante UD,2849,spain,2021,1857,29,21,6.87,7,1,8,,,11,0,0.0,241,29,80.56,497,415,912,88.37,41,44.09,52,0,0,0,,2,1,6,1,22,29,0,0,11,29,123,0,1,25,0,25.93,,33,31,2,6,1,,70,49.65,2,0,0,120,18,21,0,1,,0,0,0,0,0.0,0,0,0,0,176,15,0,0,5,0,0,0,0,0,0,265.29,0.0,0,18,9,12,9,14,60.87,0,24,15,62.5,21,20,23,3,111,47.44,36,575,460,1032,199.2,27,0,1290,33,4,0
Raúl Albiol,3041,Villarreal,2819,spain,2021,3119,35,35,6.87,0,0,0,,,61,2,33.33,121,139,59.15,522,1302,1822,88.83,67,60.36,44,0,0,0,,1,2,0,9,139,35,0,0,6,5,68,1,1,13,0,0.0,,42,38,4,0,0,,40,62.5,0,0,0,229,22,4,0,1,,0,0,0,0,0.0,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,2,7,1,4,66.67,0,22,15,68.18,4,112,6,6,107,61.14,235,656,1401,2051,240.4,8,1,2373,16,7,0
Roberto López,958018,Real Sociedad,2824,spain,2021,505,17,4,6.87,3,0,3,,,4,6,17.65,69,6,54.55,119,56,169,79.34,5,33.33,10,0,0,0,,2,0,5,0,5,15,0,0,4,3,20,0,0,2,1,21.43,,6,6,0,1,2,,15,60.0,0,0,0,44,4,7,2,1,,0,0,0,0,0.0,0,0,0,0,86,6,0,0,1,0,0,0,0,0,0,168.33,50.0,2,3,11,4,5,5,71.43,0,5,1,20.0,7,12,7,34,20,50.0,11,182,65,213,103.0,14,0,313,5,0,0
Ante Budimir,37318,Osasuna,2820,spain,2021,1620,30,18,6.87,11,0,11,,,6,0,0.0,83,3,50.0,158,77,235,60.1,135,60.0,90,0,0,0,,1,11,9,1,16,29,0,0,34,11,166,0,1,30,0,23.4,,30,26,4,11,0,,63,45.32,7,0,1,156,2,9,3,19,,0,0,0,0,0.0,0,0,0,0,278,13,0,0,0,0,0,0,0,0,0,147.27,0.0,0,43,4,16,22,13,50.0,0,20,12,60.0,9,10,26,2,198,54.4,6,291,102,391,199.1,47,1,698,31,3,0
Marc-André Ter Stegen,88625,Barcelona,2817,spain,2021,2790,31,31,6.86,0,0,0,,,67,0,0.0,5,142,57.26,39,731,770,86.91,6,100.0,0,0,0,0,,0,0,0,11,23,31,0,0,0,2,3,1,1,1,0,0.0,,32,25,7,0,0,,1,25.0,0,17,0,116,0,1,0,0,,0,0,0,1,0.0,3,0,0,0,118,0,11,0,0,8,44,32,78,3,10,0.0,0.0,0,1,0,1,0,0,0.0,7,0,0,0.0,1,115,0,0,7,70.0,248,100,786,886,212.8,1,2,1168,1,1,0
Clément Lenglet,580550,Barcelona,2817,spain,2021,2481,33,29,6.86,1,0,1,,,63,0,0.0,345,92,57.14,1004,1115,2119,92.17,61,55.96,48,0,0,0,,1,3,1,8,65,33,0,0,5,9,111,1,0,50,0,9.09,,29,22,7,1,0,,73,53.68,1,0,0,180,33,9,0,6,,1,0,0,2,0.0,0,0,0,0,205,4,0,2,0,0,0,0,0,0,0,2481.0,0.0,0,8,3,5,5,8,72.73,0,36,21,58.33,9,106,11,5,134,54.69,161,1117,1187,2299,226.5,11,1,2584,31,7,2
Borja Iglesias,785989,Real Betis,2816,spain,2021,1417,28,15,6.86,11,0,11,,,5,2,50.0,65,9,69.23,113,80,191,70.48,33,46.48,38,0,0,0,,1,4,10,1,9,27,0,0,18,7,93,0,0,20,0,28.95,,11,11,0,11,0,,29,34.52,1,0,0,80,3,6,3,6,,0,0,5,0,100.0,0,5,0,4,163,8,0,0,7,0,0,0,0,0,0,128.82,0.0,0,31,7,12,16,10,47.62,0,1,1,100.0,6,8,21,4,62,40.0,13,181,94,271,185.2,38,1,471,21,2,0
Samuel Umtiti,96547,Barcelona,2817,spain,2021,641,13,6,6.86,0,0,0,,,11,0,0.0,36,17,60.71,210,365,575,93.8,14,56.0,11,0,0,0,,0,0,0,3,14,12,0,0,0,1,26,0,0,14,0,0.0,,4,4,0,0,0,,14,48.28,0,0,0,38,10,1,0,0,,0,0,0,0,0.0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,1,100.0,0,5,1,20.0,1,15,1,0,28,51.85,28,230,383,613,82.3,2,1,677,8,1,0
Manu Trigueros,153966,Villarreal,2819,spain,2021,2544,35,30,6.86,1,7,8,,,57,7,33.33,425,64,62.14,825,549,1367,86.57,14,31.82,30,0,0,0,,10,1,12,2,19,35,0,1,34,56,182,0,0,58,0,3.33,,31,27,4,1,0,,117,43.49,0,0,0,212,17,35,1,2,,0,0,0,0,0.0,0,0,0,1,318,16,0,1,0,0,0,0,0,0,0,2544.0,0.0,0,11,19,10,8,27,81.82,0,51,30,58.82,35,111,33,21,131,41.85,103,1012,588,1579,240.0,30,2,1954,39,6,0
Óscar Plano,255235,Real Valladolid,2831,spain,2021,2529,36,30,6.86,5,5,10,,,15,7,21.21,226,26,45.61,409,191,593,75.73,54,44.63,67,0,0,0,,2,2,7,0,38,36,0,1,23,32,171,0,0,42,0,12.5,,43,37,6,5,0,,113,52.07,2,0,0,190,34,25,2,3,,0,0,0,1,0.0,0,0,0,0,317,20,0,1,1,0,0,0,0,0,0,505.8,0.0,0,27,13,23,10,14,53.85,0,42,24,57.14,25,29,26,33,167,49.41,57,578,238,783,246.8,40,2,1267,60,1,0
Esteban Burgos,594426,Eibar,2839,spain,2021,1116,14,12,6.85,3,1,4,,,31,0,0.0,30,88,55.0,117,299,416,75.09,31,44.93,38,0,0,1,,2,2,0,4,54,14,0,0,2,4,58,1,1,14,0,50.0,,16,16,0,3,0,,10,33.33,0,0,0,138,23,2,0,1,,0,0,3,0,66.67,0,2,0,0,147,0,0,0,3,0,0,0,0,0,0,372.0,0.0,0,6,0,1,5,1,100.0,0,7,6,85.71,2,63,1,0,41,41.41,160,209,345,554,95.9,6,1,687,3,5,0
Junior Firpo,914835,Barcelona,2817,spain,2021,285,7,3,6.85,1,1,2,,,6,1,25.0,59,0,0.0,100,83,182,89.66,3,60.0,2,0,0,0,,2,0,0,0,7,6,0,0,0,1,15,0,0,9,0,100.0,,2,1,1,1,0,,8,38.1,0,0,0,21,4,5,1,3,,0,0,0,0,0.0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,285.0,0.0,0,1,0,0,1,1,20.0,0,1,1,100.0,5,9,5,4,11,42.31,1,117,90,203,41.1,1,0,273,6,2,0
Alberto Perea,52125,Cádiz,4488,spain,2021,1556,27,16,6.85,2,3,5,,,20,10,17.54,117,24,61.54,223,144,357,78.98,4,30.77,9,0,0,0,,6,0,12,0,6,25,0,0,35,26,109,0,0,6,0,7.14,,33,28,5,2,0,,124,55.36,0,0,1,95,21,13,0,1,,0,0,0,0,0.0,0,0,0,0,247,12,0,0,2,0,0,0,0,0,0,778.0,0.0,4,9,19,10,6,63,65.63,0,28,17,60.71,13,33,96,57,128,54.01,39,345,164,452,171.2,28,0,882,33,0,0
Martín Zubimendi,966837,Real Sociedad,2824,spain,2021,1876,31,17,6.85,0,0,0,,,56,1,33.33,208,64,72.73,483,499,981,88.38,47,65.28,25,0,0,0,,1,2,2,5,38,30,0,0,8,14,84,0,0,37,0,0.0,,26,26,0,0,0,,70,54.26,0,0,1,129,40,7,0,0,,0,0,0,0,0.0,0,0,0,0,171,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,4,1,12,80.0,0,41,22,53.66,7,85,15,3,117,58.21,88,575,538,1110,205.4,7,0,1368,17,6,0
Álvaro Odriozola,353250,Real Madrid,2829,spain,2021,830,13,9,6.85,2,0,2,,,4,9,23.08,87,10,66.67,166,161,318,90.6,2,20.0,8,0,0,0,,0,0,1,3,9,13,0,0,5,2,30,0,1,5,0,66.67,,8,8,0,2,0,,27,55.1,1,0,0,33,6,8,1,1,,0,0,0,0,0.0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,0,415.0,0.0,0,3,0,0,2,8,44.44,0,14,7,50.0,8,12,18,39,29,49.15,15,217,173,351,89.0,3,0,567,5,0,0
Carles Aleñá,794937,Getafe,2859,spain,2021,1420,24,15,6.85,2,2,4,,,23,18,29.51,193,33,44.0,332,90,404,72.4,15,29.41,36,0,0,0,,4,1,12,2,1,22,0,0,19,18,108,0,0,24,0,6.45,,21,18,3,2,0,,65,47.45,0,0,0,154,2,25,1,0,,0,0,0,0,0.0,0,0,0,0,270,13,0,0,1,0,0,0,0,0,0,710.0,0.0,0,12,19,11,8,23,63.89,0,16,10,62.5,25,66,36,61,80,42.55,75,517,102,558,150.6,31,0,838,26,2,0
Cristian Tello,114157,Real Betis,2816,spain,2021,1279,29,12,6.84,5,3,8,,,11,7,24.14,145,16,64.0,244,140,377,80.38,6,35.29,11,0,0,0,,4,3,10,0,4,29,0,0,8,18,56,0,0,7,0,14.29,,22,21,1,4,1,,47,51.09,0,0,0,92,11,21,1,3,,0,1,0,0,0.0,0,0,0,0,167,8,0,1,4,0,0,0,0,0,0,255.8,0.0,1,15,20,11,14,23,65.71,0,16,10,62.5,20,19,35,29,53,48.62,25,330,168,469,198.5,35,2,699,8,0,1
Ivan Rakitić,7635,Sevilla,2833,spain,2021,2247,37,25,6.84,4,2,6,,,97,7,30.43,357,109,63.01,761,708,1462,87.18,31,52.54,28,0,0,0,,1,3,9,2,28,37,0,0,16,29,123,1,0,34,0,10.0,,21,19,2,4,0,,67,41.36,0,0,1,215,26,25,0,2,,0,0,2,0,100.0,0,2,0,1,305,14,0,0,4,0,0,0,0,0,0,561.75,0.0,2,20,20,21,10,11,39.29,0,32,18,56.25,25,168,28,23,98,44.34,173,941,759,1677,253.2,40,3,2020,24,5,0
Djené,307702,Getafe,2859,spain,2021,2945,34,34,6.84,0,1,1,,,37,1,10.0,87,86,37.89,269,469,737,73.26,70,62.5,42,0,0,0,,0,0,0,12,95,34,0,1,12,9,95,0,0,35,0,0.0,,35,31,4,0,0,,107,66.88,0,0,1,269,42,6,0,1,,0,0,0,2,0.0,0,0,0,1,319,4,0,2,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,13,86.67,0,61,39,63.93,6,99,15,10,177,65.07,227,452,564,1006,232.5,2,2,1404,36,6,1
Aridane Hernández,41013,Osasuna,2820,spain,2021,2028,24,24,6.84,0,0,0,,,39,0,0.0,55,77,50.66,147,418,565,78.8,64,62.14,39,0,0,0,,1,0,0,9,120,24,0,1,4,5,67,0,1,21,0,0.0,,22,20,2,0,0,,40,58.82,0,0,0,152,34,5,0,0,,0,0,0,0,0.0,0,0,0,0,174,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,5,83.33,0,20,11,55.0,5,74,6,0,104,60.82,152,231,486,717,164.1,2,3,1004,20,3,0
Miralem Pjanić,27678,Barcelona,2817,spain,2021,634,19,6,6.84,0,0,0,,,19,2,22.22,174,15,55.56,401,284,683,91.43,10,71.43,4,0,0,0,,0,2,4,1,5,19,0,0,8,6,22,0,0,4,0,0.0,,6,4,2,0,0,,30,62.5,0,0,0,64,11,12,0,0,,0,0,0,0,0.0,0,0,0,0,89,5,0,0,0,0,0,0,0,0,0,0.0,0.0,2,5,11,9,3,7,100.0,0,13,8,61.54,12,32,7,9,40,64.52,27,456,300,747,129.9,16,0,856,10,1,0
Rodrygo,910536,Real Madrid,2829,spain,2021,978,22,10,6.84,1,6,7,,,4,4,16.67,144,4,30.77,238,89,323,83.25,5,26.32,14,0,0,0,,7,1,10,1,1,22,0,0,16,15,81,0,0,15,0,4.0,,4,2,2,1,0,,56,45.53,0,0,1,65,7,19,0,1,,0,0,0,0,0.0,0,0,0,0,156,7,0,0,1,0,0,0,0,0,0,978.0,0.0,1,20,5,10,5,18,45.0,0,15,6,40.0,19,11,40,24,61,42.96,13,308,104,388,150.4,25,0,626,23,0,0
