accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
0,0,0.0,4,0,0.0,6,0,6,100.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0.06,,0,0,0.0,0,0,0,0,0,0,0,0,,4,66.67,0,0,0,0,0,0,0,0,18,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,1,33.33,0,0,0,1,4,66.67,0,6,0,6,6.9,0,0,12,1,0,0,Yiğit Emre Çeltik,Kayserispor,1035954,3072,turkey,2526,20260428
1,0,0.0,12,1,50.0,24,8,32,84.21,2,50.0,2,2,0,0,0,0,7,0,0,0,0,0,2,0,0,4,1,8,0,0,0.02,0.23,0,0,0.0,0,0,0,0,0,0,0,0,,7,53.85,0,0,0,6,0,0,0,2,132,0,0.0,0,0,0,0,0.0,0,0,0,0,17,1,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,2,0,0.0,0,2,2,100.0,0,1,1,2,9,52.94,2,29,9,38,13.8,3,0,62,5,0,0,Nany Dimata,Samsunspor,826944,3053,turkey,2526,20260428
0,0,0.0,0,1,100.0,1,10,11,91.67,1,100.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,4,0,0,0.0,0.03,0,0,0.0,0,0,0,1,1,0,0,0,,2,33.33,0,0,0,1,2,0,0,0,34,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,1,1,100.0,0,0,2,0,3,42.86,1,2,10,12,6.9,1,0,21,1,0,0,Ali Osman Kalın,Gaziantep FK,2161813,5138,turkey,2526,20260428
3,4,28.57,89,6,50.0,151,77,228,77.03,24,36.92,41,30,0,0,0,0,50,5,8,14,0,15,30,0,0,29,17,143,0,0,1.37,8.28,35,0,20.63,0,13,13,23,22,1,13,0,,69,40.35,5,0,3,68,11,14,8,24,2051,5,7.0,0,0,0,0,0.0,0,0,0,0,184,12,0,6.9,0,0,0,0,0,0,0,0,157.77,0.0,0,54,9,19,30,21,47.73,0,25,17,68.0,14,8,44,14,93,39.41,12,205,91,296,206.9,63,0,667,25,1,0,Felipe Augusto,Trabzonspor,1106681,3051,turkey,2526,20260428
18,0,0.0,111,47,72.31,274,424,698,86.71,12,70.59,5,26,1,0,0,0,94,1,0,6,4,41,26,0,0,15,13,56,0,2,0.29,0.46,19,0,0.0,0,0,1,35,33,2,0,0,,94,64.83,0,0,1,107,21,8,0,24,2182,0,6.0,0,0,0,0,0.0,0,0,0,0,159,4,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,3,12,7,2,17,73.91,0,39,25,64.1,8,34,23,1,106,65.43,65,340,465,805,179.3,15,0,1082,38,1,0,Tom Dele-Bashiru,Gençlerbirliği,904845,7802,turkey,2526,20260428
1,0,0.0,58,1,33.33,80,27,107,81.68,1,50.0,1,10,2,0,0,0,23,2,3,1,0,2,10,0,0,0,4,13,0,0,0.6,1.2,2,0,10.0,0,1,3,2,2,0,1,0,,27,69.23,0,0,0,24,5,5,0,5,484,2,0.0,0,0,0,0,0.0,0,0,0,1,54,3,0,6.89,0,1,0,0,0,0,0,0,484.0,0.0,0,9,1,1,8,8,57.14,0,4,1,25.0,5,5,14,7,28,68.29,3,99,32,131,68.9,10,0,221,15,0,0,Adedire Mebude,Çaykur Rizespor,1144096,3064,turkey,2526,20260428
18,5,17.86,230,30,55.56,457,335,792,83.28,21,36.84,36,28,3,0,0,0,81,4,6,12,4,14,28,0,0,20,39,129,1,1,2.38,6.05,29,0,15.09,0,8,11,34,31,3,5,3,,102,52.31,1,0,1,159,18,31,7,26,2338,3,1.0,0,0,0,0,0.0,0,0,0,0,262,8,0,6.89,0,0,0,0,0,0,0,0,292.25,0.0,1,33,20,20,21,18,66.67,0,56,36,64.29,31,35,27,28,123,48.81,54,584,367,951,192.9,53,4,1314,28,1,0,Carlo Holse,Samsunspor,837012,3053,turkey,2526,20260428
14,2,50.0,83,9,60.0,140,73,213,62.28,63,45.65,75,18,0,0,0,0,40,1,4,5,1,25,18,0,0,32,9,156,0,0,0.78,5.37,22,1,28.0,0,7,7,20,16,4,6,1,,60,42.55,0,0,1,129,2,17,1,15,1337,8,4.0,0,0,2,0,100.0,0,2,0,0,248,10,0,6.89,0,6,0,0,0,0,0,0,191.0,25.0,4,21,4,8,12,6,21.43,0,12,8,66.67,17,21,28,4,123,44.09,15,251,91,342,124.0,25,2,625,43,2,0,Bruno Petkovic,Kocaelispor,309306,3065,turkey,2526,20260428
12,13,31.71,198,37,48.05,404,308,712,86.41,9,36.0,16,23,2,0,0,0,97,3,0,2,5,31,23,0,0,15,9,78,0,0,1.36,0.3,20,0,8.33,0,1,3,18,16,2,1,0,,98,61.25,0,0,0,112,26,15,0,23,1759,0,3.0,0,0,0,0,0.0,0,0,0,0,221,7,0,6.89,0,1,0,0,0,0,0,0,1759.0,0.0,0,2,10,8,2,26,57.78,0,46,30,65.22,15,34,45,41,107,57.84,77,463,361,824,158.4,12,1,1290,26,7,0,Nelson Semedo,Fenerbahçe,252821,3052,turkey,2526,20260428
29,0,0.0,8,95,40.43,55,360,415,74.11,7,100.0,0,22,0,0,0,0,158,0,0,0,7,10,22,0,0,0,0,0,1,0,0.02,,0,0,0.0,110,0,0,25,17,8,0,0,-0.23,3,100.0,0,16,0,145,0,0,0,22,1980,0,0.0,0,0,0,0,0.0,3,0,0,0,147,0,4,6.89,0,0,4,34,25,61,0,17,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,57,0,0,10,100.0,235,158,402,560,151.5,0,0,744,7,4,0,Ersin Destanoğlu,Beşiktaş JK,913656,3050,turkey,2526,20260428
12,1,14.29,143,16,72.73,336,272,608,94.26,6,40.0,9,19,1,0,0,0,91,3,1,6,2,11,19,0,0,16,9,60,0,0,1.41,0.85,19,0,5.0,0,1,2,17,16,1,1,0,,62,54.87,0,0,0,37,3,18,0,14,1283,0,2.0,0,0,0,0,0.0,0,0,0,0,87,6,0,6.88,1,1,0,0,0,0,0,0,1283.0,0.0,0,5,15,12,2,21,72.41,0,25,13,52.0,18,19,29,7,68,53.13,22,355,290,645,130.8,20,1,834,17,3,1,Maestro,Alanyaspor,1002146,6362,turkey,2526,20260428
12,34,36.17,149,16,50.0,236,106,342,79.35,7,43.75,9,23,2,0,0,0,48,5,4,9,2,7,23,0,0,12,14,66,0,0,2.34,2.01,18,2,8.33,0,3,5,16,15,1,0,3,,80,58.39,0,0,0,89,5,33,2,16,1354,3,1.0,0,0,0,1,0.0,0,0,0,0,211,9,0,6.88,0,1,0,0,0,0,0,0,451.33,25.0,8,14,22,16,11,14,46.67,0,19,14,73.68,33,23,30,94,87,56.86,32,307,124,431,158.3,36,1,765,47,4,0,Ianis Hagi,Alanyaspor,756344,6362,turkey,2526,20260428
46,29,28.71,251,38,61.29,396,215,611,83.7,7,38.89,11,30,4,0,0,0,92,8,5,14,1,15,30,0,0,20,17,94,0,2,4.7,5.37,26,1,9.62,0,5,9,33,27,6,4,1,,68,45.03,0,0,1,119,11,53,0,22,1965,3,0.0,0,0,2,0,100.0,0,2,0,0,280,14,0,6.88,1,5,0,0,0,0,0,0,393.0,12.5,8,22,30,20,18,17,44.74,0,25,14,56.0,53,68,38,101,75,44.38,62,491,239,730,206.4,52,0,1140,26,2,1,Enis Bardhi,Konyaspor,355024,3085,turkey,2526,20260428
36,5,23.81,192,55,50.0,439,429,868,84.85,11,50.0,11,28,1,0,0,0,125,3,0,7,6,26,28,0,0,17,32,109,0,2,2.28,0.95,32,0,4.35,0,1,2,35,29,6,1,0,,123,55.66,0,0,1,155,15,22,0,26,2203,1,10.0,0,0,0,0,0.0,0,0,0,0,252,10,0,6.88,0,1,0,0,0,0,0,0,2203.0,0.0,0,6,17,11,5,26,56.52,0,55,39,70.91,22,65,46,21,134,55.14,110,542,481,1023,192.6,23,0,1385,44,2,0,Melih İbrahimoğlu,Konyaspor,998462,3085,turkey,2526,20260428
11,15,20.27,86,14,60.87,153,91,244,77.22,13,54.17,11,18,2,0,0,0,49,4,5,6,1,3,18,0,0,11,13,64,0,0,2.75,3.81,18,1,7.14,0,2,4,7,5,2,1,1,,58,52.25,0,0,1,72,7,16,0,13,1015,3,0.0,0,0,0,0,0.0,0,0,0,1,189,11,0,6.88,0,2,0,0,0,0,0,0,507.5,33.33,3,20,8,11,11,12,50.0,0,28,18,64.29,16,21,24,74,71,52.59,23,212,104,316,123.8,28,1,585,19,4,0,Abbosbek Fayzullaev,Başakşehir FK,1118429,3086,turkey,2526,20260428
18,5,20.83,166,18,54.55,286,141,427,74.91,55,46.22,64,28,3,0,0,0,85,2,11,15,2,15,28,0,0,45,16,195,0,1,1.43,7.7,41,0,8.82,0,6,9,34,28,6,6,0,,148,53.05,2,0,1,143,19,20,2,24,2150,5,2.0,0,0,1,0,100.0,0,1,0,0,325,15,0,6.88,0,2,0,0,0,0,0,0,358.33,0.0,0,49,19,28,25,40,53.33,0,33,24,72.73,20,31,75,24,203,51.01,33,399,171,570,192.5,68,3,1109,77,4,0,Jackson Muleka,Konyaspor,927649,3085,turkey,2526,20260428
46,13,39.39,162,69,73.4,355,392,747,89.25,5,35.71,9,24,1,0,0,0,81,3,0,6,3,19,24,0,0,6,13,54,0,1,1.91,0.87,20,0,4.76,0,1,2,19,15,4,1,0,,30,40.0,0,0,0,90,19,19,0,16,1438,0,1.0,0,0,0,0,0.0,0,0,0,0,139,7,0,6.88,0,1,0,0,0,0,0,0,1438.0,0.0,0,3,18,10,5,4,40.0,0,23,15,65.22,19,73,10,33,35,39.33,94,419,418,837,165.0,21,1,1022,3,2,0,Nicolas Janvier,Alanyaspor,802150,6362,turkey,2526,20260428
66,0,0.0,40,214,36.21,144,523,667,63.71,6,85.71,1,31,0,0,0,0,230,0,0,0,8,25,31,1,0,0,3,4,1,1,0.11,0.01,0,0,100.0,194,1,1,45,42,3,0,1,-2.61,4,57.14,0,13,0,380,1,1,0,31,2790,0,0.0,0,0,0,0,0.0,2,0,1,0,384,0,12,6.87,0,1,20,56,25,82,0,18,2790.0,0.0,0,0,1,0,1,2,100.0,18,1,0,0.0,1,106,2,0,10,71.43,591,455,592,1047,213.1,1,3,1299,3,3,0,Andreas Gianniotis,Kasımpaşa,236746,6063,turkey,2526,20260428
13,5,17.86,127,11,44.0,201,81,282,67.95,11,30.56,25,30,1,0,0,0,76,1,7,12,1,17,30,0,0,26,13,119,0,0,1.71,6.79,31,0,20.51,0,8,9,39,36,3,6,2,,136,59.13,1,0,2,133,6,18,0,25,2081,22,1.0,0,0,0,1,0.0,0,0,0,1,280,12,0,6.87,0,7,0,0,0,0,0,0,260.13,0.0,0,26,13,13,14,36,55.38,0,38,24,63.16,18,31,65,28,147,55.26,25,310,105,415,206.2,39,1,826,62,2,0,Serginho,Fatih Karagümrük,849301,4954,turkey,2526,20260428
6,5,31.25,92,6,60.0,169,131,300,78.74,9,29.03,22,26,2,0,0,0,51,5,4,14,3,11,24,0,0,27,11,149,1,0,2.83,3.06,43,0,4.65,0,2,4,24,23,1,2,0,,128,50.2,0,0,0,81,5,22,0,19,1698,6,1.0,0,2,0,0,0.0,0,0,0,1,229,5,0,6.87,0,2,0,0,0,0,0,0,849.0,0.0,1,27,16,14,15,39,44.32,0,23,15,65.22,20,11,88,16,137,47.9,10,229,152,381,164.9,43,0,811,66,7,0,Christopher Lungoyi,Gaziantep FK,883355,5138,turkey,2526,20260428
31,1,9.09,208,34,58.62,477,314,791,84.87,25,54.35,21,27,1,0,0,0,99,3,2,8,1,16,27,0,0,23,20,110,0,1,1.42,1.44,35,0,4.0,0,1,2,24,21,3,1,0,,124,58.22,0,0,1,141,18,14,0,17,1564,1,5.0,0,0,0,0,0.0,0,0,0,0,226,12,0,6.87,0,1,0,0,0,0,0,0,1564.0,0.0,0,14,11,11,6,23,65.71,0,68,34,50.0,14,56,35,11,149,57.53,58,592,340,932,185.5,25,0,1275,34,5,0,İsmail Yüksek,Fenerbahçe,952600,3052,turkey,2526,20260428
49,0,0.0,203,86,47.25,533,967,1500,88.6,59,54.63,49,30,1,0,0,0,108,2,2,0,8,124,30,0,0,0,13,93,0,0,0.81,0.92,32,0,5.56,18,1,2,35,32,3,1,0,,41,48.24,1,0,1,193,21,6,0,30,2645,0,19.0,0,0,0,0,0.0,0,0,0,0,211,3,0,6.87,0,0,0,0,0,0,0,0,2645.0,0.0,0,16,2,15,3,2,100.0,0,23,16,69.57,6,105,2,5,100,51.81,182,661,1032,1693,206.1,18,2,1987,17,7,0,Nuno Lima,Alanyaspor,1133301,6362,turkey,2526,20260428
52,0,0.0,98,93,55.03,274,535,809,87.27,17,35.42,31,28,0,0,0,0,93,0,1,2,7,88,28,0,0,0,8,44,0,3,0.6,0.89,5,0,0.0,34,0,0,35,29,6,0,0,,51,79.69,0,0,0,118,26,3,0,19,1881,1,18.0,0,0,0,0,0.0,0,0,0,0,131,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,4,1,3,100.0,0,40,26,65.0,3,98,3,3,68,60.71,169,364,563,927,192.3,7,2,1176,8,2,0,Semih Guler,Kayserispor,325155,3072,turkey,2526,20260428
2,3,42.86,6,2,66.67,20,16,36,85.71,3,75.0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0.09,,1,0,0.0,0,0,0,1,1,0,0,0,,1,33.33,0,0,0,6,0,2,0,1,101,0,2.0,0,0,0,0,0.0,0,0,0,0,15,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,0,0,0.0,2,3,2,7,4,57.14,3,24,18,42,20.6,0,0,64,0,0,0,Baran Mogultay,Alanyaspor,1388550,6362,turkey,2526,20260428
27,3,8.57,157,28,53.85,291,226,517,83.25,5,25.0,15,26,1,0,0,0,77,4,0,7,3,36,26,0,0,16,19,91,0,1,1.57,2.03,13,0,2.78,0,1,2,32,27,5,1,0,,120,61.22,0,0,3,104,23,17,1,24,2072,1,3.0,0,0,0,0,0.0,0,0,0,1,266,9,0,6.87,0,0,0,0,0,0,0,0,2072.0,0.0,0,25,11,13,16,29,47.54,0,35,27,77.14,17,44,61,35,125,57.87,52,355,266,621,178.5,36,1,1188,56,3,0,Ruan Pereira Duarte,Alanyaspor,1400494,6362,turkey,2526,20260428
13,13,30.23,123,18,40.91,207,196,403,79.96,9,52.94,8,19,1,0,0,0,58,2,0,4,3,46,19,0,0,4,9,45,1,0,1.17,0.36,15,0,0.0,0,0,1,13,13,0,0,0,,70,65.42,0,0,0,101,11,14,0,16,1375,0,7.0,0,0,0,0,0.0,0,0,0,1,184,3,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,4,5,3,2,13,56.52,0,33,19,57.58,14,29,23,43,79,63.71,44,266,238,504,130.4,9,1,872,26,1,0,Calegari,Eyüpspor,988906,7040,turkey,2526,20260428
30,0,0.0,56,65,47.45,193,539,732,84.72,45,56.96,34,21,0,0,0,0,58,1,1,1,6,97,21,0,0,5,7,64,1,0,0.57,0.44,17,0,0.0,7,0,0,23,18,5,0,0,,44,59.46,0,0,0,132,25,7,0,18,1657,1,24.0,0,0,0,2,0.0,0,0,0,0,151,1,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,4,0,0,0.0,0,26,19,73.08,7,60,2,1,89,58.17,137,288,576,864,144.1,5,3,1106,19,6,0,Botond Balogh,Kocaelispor,983510,3065,turkey,2526,20260428
24,2,10.53,173,31,47.69,312,226,538,81.27,16,43.24,21,25,1,0,0,0,115,2,0,8,3,33,25,0,0,28,8,117,0,0,1.38,1.01,36,0,4.55,0,1,2,27,26,1,0,1,,122,55.96,0,0,0,124,16,17,0,22,1852,4,7.0,0,1,0,0,0.0,0,0,0,0,263,8,0,6.86,0,1,0,0,0,0,0,0,1852.0,0.0,0,10,12,9,5,33,55.93,0,38,20,52.63,16,42,59,19,138,54.12,65,401,261,662,171.5,22,2,1088,51,3,0,Ibrahim Olawoyin,Çaykur Rizespor,1008173,3064,turkey,2526,20260428
7,1,12.5,71,13,50.0,108,61,169,77.88,12,38.71,19,29,0,0,0,0,22,3,9,8,2,18,29,0,0,8,6,41,0,0,1.17,10.53,7,0,24.14,0,14,14,12,12,0,14,0,,9,29.03,0,0,3,48,1,16,2,11,1232,3,0.0,0,0,1,0,100.0,0,1,0,0,85,6,0,6.86,0,12,0,0,0,0,0,0,88.0,0.0,2,47,11,25,25,5,71.43,0,0,0,0.0,16,20,7,8,21,33.87,26,150,67,217,198.9,58,2,359,4,1,0,Mauro Icardi,Galatasaray,233114,3061,turkey,2526,20260428
7,0,0.0,44,9,75.0,61,58,119,82.64,5,38.46,8,12,0,0,0,0,20,1,3,1,0,5,12,0,0,4,8,31,0,0,0.65,2.23,8,0,20.0,0,2,2,10,9,1,2,0,,26,53.06,0,0,0,25,1,4,2,6,513,7,1.0,0,0,0,0,0.0,0,0,0,0,55,1,0,6.86,0,0,0,0,0,0,0,0,256.5,0.0,0,8,2,6,3,8,72.73,0,13,9,69.23,4,10,11,9,31,50.0,12,76,68,144,82.3,10,1,244,5,1,0,Halil Akbunar,Eyüpspor,217782,7040,turkey,2526,20260428
2,6,20.69,47,2,28.57,85,50,135,82.32,7,63.64,4,12,1,0,0,0,17,1,3,11,1,3,12,0,0,10,2,35,0,0,1.18,1.96,15,0,4.17,0,1,2,10,10,0,0,1,,37,54.41,0,0,0,29,3,6,1,6,622,0,0.0,0,0,0,0,0.0,0,0,0,0,79,4,0,6.86,0,0,0,0,0,0,0,0,622.0,0.0,1,20,4,8,5,12,70.59,0,18,14,77.78,6,5,17,29,44,55.7,7,109,55,164,82.3,24,0,317,8,1,0,Elayis Tavsan,Samsunspor,929631,3053,turkey,2526,20260428
16,0,0.0,49,28,31.11,137,155,292,72.1,57,60.64,37,25,2,0,0,0,71,0,2,2,10,128,23,0,0,4,6,66,1,2,0.45,1.07,17,0,0.0,0,0,2,17,14,3,0,0,,63,68.48,0,0,1,113,30,7,0,18,1718,0,11.0,1,0,0,0,0.0,0,0,0,0,147,1,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,4,2,6,54.55,0,31,25,80.65,7,48,11,2,120,64.52,90,225,180,405,157.7,8,0,731,26,2,0,Allan,Göztepe,987088,3054,turkey,2526,20260428
27,1,16.67,113,51,37.5,368,1036,1404,89.54,73,73.74,26,29,1,0,0,0,91,1,1,9,10,114,29,0,0,8,3,88,1,2,0.9,1.24,49,0,0.0,63,0,1,29,23,6,0,0,,63,50.4,0,0,1,164,32,5,0,28,2515,0,27.0,1,0,0,0,0.0,0,0,0,0,214,2,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,15,1,5,2,5,45.45,0,20,14,70.0,5,69,11,6,136,60.71,136,483,1085,1568,198.8,16,1,1932,39,8,0,Jerome Opoku,Başakşehir FK,920514,3086,turkey,2526,20260428
11,9,39.13,79,18,47.37,179,163,342,88.83,7,70.0,3,13,1,0,0,0,34,0,1,2,0,8,13,0,0,5,7,25,0,0,1.29,0.38,11,0,0.0,0,0,1,5,4,1,0,0,,20,47.62,0,0,0,43,6,13,0,4,536,0,1.0,0,0,0,0,0.0,0,0,0,0,67,2,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,1,4,2,100.0,0,10,5,50.0,13,26,2,23,27,51.92,38,209,176,385,89.1,7,1,476,8,2,0,Jakub Kałuziński,Başakşehir FK,1019026,3086,turkey,2526,20260428
39,6,42.86,190,47,37.3,583,954,1537,89.15,35,51.47,33,28,0,0,0,0,85,0,2,1,9,88,28,0,0,6,6,87,0,0,0.68,1.37,37,0,0.0,5,0,0,28,25,3,0,0,,74,57.81,0,0,1,187,25,7,0,27,2401,1,16.0,0,0,0,1,0.0,0,0,0,0,225,2,0,6.85,1,0,0,0,0,0,0,0,0.0,0.0,0,8,5,9,3,16,69.57,0,34,24,70.59,7,106,23,14,109,55.61,126,709,1015,1724,191.9,13,2,2055,24,9,1,Jayden Oosterwolde,Fenerbahçe,1048324,3052,turkey,2526,20260428
44,0,0.0,23,129,37.5,67,366,433,66.31,6,100.0,0,21,0,0,0,0,165,0,0,0,5,19,21,1,0,0,2,3,4,2,0.05,,1,0,0.0,117,0,0,28,25,3,0,0,0.29,7,70.0,0,14,0,220,2,1,0,21,1890,0,0.0,0,0,0,1,0.0,6,0,2,0,227,0,9,6.85,0,0,22,32,16,49,0,14,0.0,0.0,0,0,0,0,0,2,100.0,20,0,0,0.0,1,93,2,0,13,81.25,344,233,420,653,143.9,0,1,830,4,3,0,Bahadır Han Güngördü,Konyaspor,807289,3085,turkey,2526,20260428
18,0,0.0,16,69,38.98,43,145,188,63.3,0,0.0,0,10,1,0,0,0,73,1,0,0,2,6,10,1,0,0,1,1,1,1,0.02,,0,0,0.0,77,0,1,14,11,3,0,0,-0.11,0,0.0,0,3,0,109,0,1,0,10,900,0,0.0,0,0,0,0,0.0,0,0,0,0,111,0,0,6.85,0,0,3,17,9,27,0,7,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,1,27,0,0,0,0.0,177,130,167,297,68.5,0,1,378,0,3,0,Deniz Ertaş,Konyaspor,1195772,3085,turkey,2526,20260428
18,8,36.36,112,34,49.28,222,216,438,80.51,8,44.44,10,20,1,0,0,0,59,1,1,5,3,22,19,0,0,6,11,49,0,2,0.92,1.43,12,0,13.33,0,2,3,13,12,1,2,0,,40,50.63,1,0,0,106,17,14,1,12,1143,0,1.0,0,0,0,0,0.0,0,0,0,0,155,5,0,6.85,0,0,0,0,0,0,0,0,571.5,0.0,0,7,8,3,7,9,47.37,0,17,9,52.94,14,49,19,22,48,49.48,69,306,238,544,130.1,15,1,776,14,4,0,Berkan Kutlu,Konyaspor,992912,3085,turkey,2526,20260428
12,13,19.7,89,18,54.55,168,106,274,75.07,2,14.29,12,26,1,0,0,0,53,3,1,5,2,6,24,0,0,13,15,73,0,0,1.55,1.61,15,0,12.12,0,4,5,25,25,0,3,1,,49,44.55,0,0,1,91,10,15,1,20,1558,1,4.0,0,0,0,0,0.0,0,0,0,0,214,7,0,6.85,0,3,0,0,0,0,0,0,389.5,0.0,0,19,14,10,18,22,51.16,0,15,8,53.33,15,27,43,66,51,41.13,33,231,134,365,164.3,33,0,647,12,1,0,Nikola Storm,Antalyaspor,149796,3056,turkey,2526,20260428
82,0,0.0,15,147,37.5,75,421,496,65.87,7,87.5,1,24,1,0,0,0,209,0,0,0,6,19,24,0,0,1,2,4,3,1,0.03,,0,0,0.0,179,0,1,34,30,4,0,0,-0.94,11,78.57,0,15,0,257,1,1,0,24,2160,0,0.0,0,0,0,0,0.0,5,0,1,0,262,0,10,6.85,0,0,17,41,36,77,0,19,0.0,0.0,0,0,0,0,0,2,100.0,16,1,0,0.0,1,146,2,0,18,81.82,392,265,488,753,164.3,0,0,996,8,2,0,Yahia Fofana,Çaykur Rizespor,877977,3064,turkey,2526,20260428
5,10,29.41,120,6,54.55,199,110,309,84.43,16,51.61,15,18,2,0,0,0,44,3,0,11,1,13,18,0,0,15,14,77,0,0,1.4,1.5,18,0,6.9,0,2,4,10,10,0,2,0,,46,42.59,0,0,0,57,2,12,0,13,1017,1,3.0,0,0,0,0,0.0,0,0,0,0,145,5,0,6.84,0,2,0,0,0,0,0,0,508.5,0.0,0,14,15,13,5,25,60.98,0,8,5,62.5,12,10,41,34,62,44.6,11,242,124,366,123.2,29,0,581,15,4,0,Loide Augusto,Çaykur Rizespor,1110708,3064,turkey,2526,20260428
12,7,17.5,155,29,50.0,284,212,496,85.37,11,55.0,9,18,3,0,0,0,52,1,0,6,1,21,18,0,0,4,8,36,0,0,1.71,0.35,9,0,0.0,0,0,3,15,13,2,0,0,,45,62.5,0,0,1,85,15,20,0,11,1032,2,4.0,1,0,0,0,0.0,0,0,0,0,155,9,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,2,9,4,1,11,57.89,0,24,15,62.5,20,30,19,40,56,60.87,58,343,238,581,123.2,11,1,889,10,1,0,Levent Mercan,Fenerbahçe,1085938,3052,turkey,2526,20260428
1,1,33.33,37,5,83.33,72,43,115,75.16,22,44.0,28,16,0,0,0,0,8,2,8,5,1,7,16,0,0,3,1,46,0,0,0.88,8.79,9,0,18.92,0,7,7,10,7,3,7,0,,11,37.93,0,0,3,38,1,5,5,11,1008,4,0.0,0,0,0,0,0.0,0,0,0,0,70,2,0,6.84,0,2,0,0,0,0,0,0,144.0,0.0,0,33,4,16,16,3,37.5,0,4,2,50.0,5,6,8,3,33,41.77,6,105,48,153,109.5,37,1,253,4,1,0,Youssef En-Nesyri,Fenerbahçe,846470,3052,turkey,2526,20260428
3,16,22.54,140,8,32.0,217,92,309,83.06,10,58.82,7,25,3,0,0,1,40,7,6,12,0,9,25,0,0,10,4,40,1,0,2.98,5.66,9,0,13.16,0,5,8,16,11,5,5,0,,36,52.17,1,0,2,63,7,23,2,12,1063,4,3.0,0,0,2,0,50.0,0,1,0,0,157,6,0,6.84,0,2,0,0,0,0,0,0,212.6,0.0,2,28,10,9,17,11,50.0,0,11,7,63.64,23,12,22,71,46,53.49,25,267,105,372,171.0,38,0,617,18,2,0,Cengiz Ünder,Beşiktaş JK,758876,3050,turkey,2526,20260428
12,0,0.0,74,19,54.29,212,247,459,87.93,12,44.44,15,11,1,0,0,0,55,1,1,1,0,10,10,0,0,11,12,64,1,3,0.3,0.71,22,0,0.0,0,0,1,8,6,2,0,0,,48,49.48,0,0,0,63,17,9,0,10,767,1,6.0,0,0,0,0,0.0,0,0,0,0,97,2,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,7,3,4,5,6,42.86,0,28,16,57.14,9,27,14,2,60,48.39,35,249,273,522,68.4,10,0,672,14,4,0,Edson Álvarez,Fenerbahçe,847151,3052,turkey,2526,20260428
